experiment,well,config,method,ref_mode,timepoint,true_dy,true_dx,est_dy,est_dx,abs_err_px,post_corr,reg_error,overlap,qc_pass
E2_sparse,6,stride4,stable_subpixel,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E2_sparse,6,stride4,stable_subpixel,anchored,1,7.300152430885429,2.936829266543146,-6.85,-2.65,0.5337679637986349,0.7031146800447355,0.9999999999688928,0.9510132514105902,True
E2_sparse,6,stride4,stable_subpixel,anchored,2,-1.6459040030450947,-1.9036697988557005,1.85,1.8,0.22891614877023894,0.9747485277221296,0.9999999999612853,0.9810799153645833,True
E2_sparse,6,stride4,stable_subpixel,anchored,3,-7.813167173057746,2.9860286189588656,8.75,-3.0,0.9369370016841111,0.8504436749715029,0.9999999999670176,0.93951416015625,True
E2_sparse,6,stride4,stable_subpixel,anchored,4,6.961193473823114,-6.745473413244946,-5.6,6.6,1.3689449174965997,0.6451740159974735,0.9999999999665771,0.9374609375000001,True
E2_sparse,6,stride4,stable_subpixel,anchored,5,-5.59398405668821,6.872106730913181,6.55,-6.7,0.9713841725558188,0.7689548857639568,0.9999999999683098,0.9321800401475695,True
E2_sparse,6,stride4,stable_subpixel,anchored,6,7.035551362442623,-5.55192328746222,-6.199999999999999,5.300000000000001,0.8727035132537838,0.6404551152859166,0.9999999999700379,0.9409955512152778,True
E2_sparse,6,stride4,stable_subpixel,anchored,7,1.5980011146284383,5.018727226637687,-1.25,-5.2,0.39238322357753797,0.6352911984380469,0.9999999999672411,0.9665825737847222,True
E2_sparse,6,stride4,stable_subpixel,anchored,8,-3.6308057635554345,-0.4463505111363322,3.6500000000000004,1.0999999999999996,0.6539312448602098,0.9524293895013315,0.9999999999702391,0.9753693305121528,True
E2_sparse,6,corr0.3,stable_subpixel,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E2_sparse,6,corr0.3,stable_subpixel,anchored,1,7.300152430885429,2.936829266543146,-6.85,-2.65,0.5337679637986349,0.7031146800447355,0.9999999999688928,0.9510132514105902,True
E2_sparse,6,corr0.3,stable_subpixel,anchored,2,-1.6459040030450947,-1.9036697988557005,1.85,1.8,0.22891614877023894,0.9747485277221296,0.9999999999612853,0.9810799153645833,True
E2_sparse,6,corr0.3,stable_subpixel,anchored,3,-7.813167173057746,2.9860286189588656,8.75,-3.0,0.9369370016841111,0.8504436749715029,0.9999999999670176,0.93951416015625,True
E2_sparse,6,corr0.3,stable_subpixel,anchored,4,6.961193473823114,-6.745473413244946,-7.55,7.2,0.743833007694396,0.7806392835650179,0.9999999999716958,0.9246516927083334,True
E2_sparse,6,corr0.3,stable_subpixel,anchored,5,-5.59398405668821,6.872106730913181,5.75,-7.2,0.363118397330552,0.7109109915420272,0.9999999999671807,0.9336751302083334,True
E2_sparse,6,corr0.3,stable_subpixel,anchored,6,7.035551362442623,-5.55192328746222,-7.45,5.8,0.4830214575738,0.7791782996541887,0.9999999999712084,0.9321617296006944,True
E2_sparse,6,corr0.3,stable_subpixel,anchored,7,1.5980011146284383,5.018727226637687,-2.2,-4.55,0.7629599406129133,0.73754769900616,0.9999999999671587,0.9651152886284723,True
E2_sparse,6,corr0.3,stable_subpixel,anchored,8,-3.6308057635554345,-0.4463505111363322,2.85,0.4,0.7821802926972682,0.9714650757671527,0.9999999999573608,0.9831038411458333,True
E2_sparse,6,corr0.5,stable_subpixel,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E2_sparse,6,corr0.5,stable_subpixel,anchored,1,7.300152430885429,2.936829266543146,-6.85,-2.65,0.5337679637986349,0.7031146800447355,0.9999999999688928,0.9510132514105902,True
E2_sparse,6,corr0.5,stable_subpixel,anchored,2,-1.6459040030450947,-1.9036697988557005,1.85,1.8,0.22891614877023894,0.9747485277221296,0.9999999999612853,0.9810799153645833,True
E2_sparse,6,corr0.5,stable_subpixel,anchored,3,-7.813167173057746,2.9860286189588656,8.75,-3.0,0.9369370016841111,0.8504436749715029,0.9999999999670176,0.93951416015625,True
E2_sparse,6,corr0.5,stable_subpixel,anchored,4,6.961193473823114,-6.745473413244946,-7.55,7.2,0.743833007694396,0.7806392835650179,0.9999999999716958,0.9246516927083334,True
E2_sparse,6,corr0.5,stable_subpixel,anchored,5,-5.59398405668821,6.872106730913181,5.75,-7.2,0.363118397330552,0.7109109915420272,0.9999999999671807,0.9336751302083334,True
E2_sparse,6,corr0.5,stable_subpixel,anchored,6,7.035551362442623,-5.55192328746222,-7.45,5.8,0.4830214575738,0.7791782996541887,0.9999999999712084,0.9321617296006944,True
E2_sparse,6,corr0.5,stable_subpixel,anchored,7,1.5980011146284383,5.018727226637687,-2.2,-4.55,0.7629599406129133,0.73754769900616,0.9999999999671587,0.9651152886284723,True
E2_sparse,6,corr0.5,stable_subpixel,anchored,8,-3.6308057635554345,-0.4463505111363322,2.85,0.4,0.7821802926972682,0.9714650757671527,0.9999999999573608,0.9831038411458333,True
E2_sparse,6,corr0.7,stable_subpixel,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E2_sparse,6,corr0.7,stable_subpixel,anchored,1,7.300152430885429,2.936829266543146,-6.85,-2.65,0.5337679637986349,0.7031146800447355,0.9999999999688928,0.9510132514105902,True
E2_sparse,6,corr0.7,stable_subpixel,anchored,2,-1.6459040030450947,-1.9036697988557005,1.85,1.8,0.22891614877023894,0.9747485277221296,0.9999999999612853,0.9810799153645833,True
E2_sparse,6,corr0.7,stable_subpixel,anchored,3,-7.813167173057746,2.9860286189588656,8.75,-3.0,0.9369370016841111,0.8504436749715029,0.9999999999670176,0.93951416015625,True
E2_sparse,6,corr0.7,stable_subpixel,anchored,4,6.961193473823114,-6.745473413244946,-7.55,7.2,0.743833007694396,0.7806392835650179,0.9999999999716958,0.9246516927083334,True
E2_sparse,6,corr0.7,stable_subpixel,anchored,5,-5.59398405668821,6.872106730913181,5.75,-7.2,0.363118397330552,0.7109109915420272,0.9999999999671807,0.9336751302083334,True
E2_sparse,6,corr0.7,stable_subpixel,anchored,6,7.035551362442623,-5.55192328746222,-7.45,5.8,0.4830214575738,0.7791782996541887,0.9999999999712084,0.9321617296006944,True
E2_sparse,6,corr0.7,stable_subpixel,anchored,7,1.5980011146284383,5.018727226637687,-2.2,-4.55,0.7629599406129133,0.73754769900616,0.9999999999671587,0.9651152886284723,True
E2_sparse,6,corr0.7,stable_subpixel,anchored,8,-3.6308057635554345,-0.4463505111363322,2.85,0.4,0.7821802926972682,0.9714650757671527,0.9999999999573608,0.9831038411458333,True
E3_mcherry,6,stride2,A_cli,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,6,stride2,A_cli,anchored,1,0.0,0.0,-3.0,1.7,3.448187929913334,0.9905388787545644,0.9999999365097836,0.9756591796875002,True
E3_mcherry,6,stride2,A_cli,anchored,2,0.0,0.0,1.9000000000000004,7.5,7.73692445355388,0.9703388183673821,0.9999999704922976,0.9514282226562499,True
E3_mcherry,6,stride2,A_cli,anchored,3,0.0,0.0,-3.0,-7.2,7.8,0.9392017801018101,0.9999999915440063,0.9474609375000002,True
E3_mcherry,6,stride2,A_cli,anchored,4,0.0,0.0,6.9,5.6000000000000005,8.886506625215558,0.8735399894933431,0.9999999892401911,0.9359440104166666,True
E3_mcherry,6,stride2,A_cli,anchored,5,0.0,0.0,-7.0,-7.2,10.041912168506554,0.9907201281972294,0.9999999078850847,0.9274088541666666,True
E3_mcherry,6,stride2,A_cli,anchored,6,0.0,0.0,5.199999999999999,-1.9000000000000004,5.5362442142665635,0.9222807616893957,0.9999999867419451,0.9632888454861112,True
E3_mcherry,6,stride2,A_cli,anchored,7,0.0,0.0,-4.9,3.7,6.140032573203501,0.9156882427317744,0.9999999882430668,0.9557001410590278,True
E3_mcherry,6,stride2,A_cli,anchored,8,0.0,0.0,0.5,-0.09999999999999964,0.5099019513592784,0.9642733850497919,0.99999995714776,0.9968763563368055,True
E3_mcherry,6,stride3,A_cli,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,6,stride3,A_cli,anchored,1,0.0,0.0,-3.0,1.7,3.448187929913334,0.9905388787545644,0.9999999365097836,0.9756591796875002,True
E3_mcherry,6,stride3,A_cli,anchored,2,0.0,0.0,1.9,7.6,7.8339006886735545,0.9582056764038254,0.9999999774084112,0.9509125434027779,True
E3_mcherry,6,stride3,A_cli,anchored,3,0.0,0.0,-3.1,-7.300000000000001,7.930952023559342,0.8506050365764737,0.9999999745715942,0.9464472113715279,True
E3_mcherry,6,stride3,A_cli,anchored,4,0.0,0.0,6.800000000000001,5.5,8.745856161634492,0.9786798643587737,0.9999999277932745,0.9369520399305554,True
E3_mcherry,6,stride3,A_cli,anchored,5,0.0,0.0,-7.0,-7.4,10.186265262597475,0.8426586620434119,0.9999999770166461,0.9264051649305556,True
E3_mcherry,6,stride3,A_cli,anchored,6,0.0,0.0,5.199999999999999,-2.1000000000000005,5.60802995712398,0.9222807616893957,0.9999999867419451,0.962275390625,True
E3_mcherry,6,stride3,A_cli,anchored,7,0.0,0.0,-4.9,3.5,6.021627686929839,0.9156882427317744,0.9999999882430668,0.9567152235243055,True
E3_mcherry,6,stride3,A_cli,anchored,8,0.0,0.0,0.20000000000000018,-0.6000000000000005,0.6324555320336764,0.9538091146297322,0.9999999909133378,0.9958365885416668,True
E3_mcherry,6,stride4,A_cli,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,6,stride4,A_cli,anchored,1,0.0,0.0,-3.0,1.7,3.448187929913334,0.9905388787545644,0.9999999365097836,0.9756591796875002,True
E3_mcherry,6,stride4,A_cli,anchored,2,0.0,0.0,1.9,7.6,7.8339006886735545,0.9582056764038254,0.9999999774084112,0.9509125434027779,True
E3_mcherry,6,stride4,A_cli,anchored,3,0.0,0.0,-3.0,-6.9,7.523961722390672,0.9658113639273328,0.9999999855756073,0.9489990234375001,True
E3_mcherry,6,stride4,A_cli,anchored,4,0.0,0.0,6.9,5.9,9.078546139112804,0.8735399894933431,0.9999999892401911,0.9344376627604167,True
E3_mcherry,6,stride4,A_cli,anchored,5,0.0,0.0,-7.0,-6.9,9.829038610159184,0.9907201281972294,0.9999999078850847,0.9289143880208334,True
E3_mcherry,6,stride4,A_cli,anchored,6,0.0,0.0,5.4,-1.7000000000000002,5.661271941887265,0.9562942492927058,0.9999999877674941,0.9632698567708334,True
E3_mcherry,6,stride4,A_cli,anchored,7,0.0,0.0,-5.0,4.0,6.4031242374328485,0.9003039446676907,0.9999999887594451,0.9536675347222222,True
E3_mcherry,6,stride4,A_cli,anchored,8,0.0,0.0,0.40000000000000036,0.20000000000000018,0.4472135954999583,0.9642733850497919,0.99999995714776,0.996877170138889,True
E3_mcherry,6,corr0.3,A_cli,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,6,corr0.3,A_cli,anchored,1,0.0,0.0,-3.0,1.7,3.448187929913334,0.9905388787545644,0.9999999365097836,0.9756591796875002,True
E3_mcherry,6,corr0.3,A_cli,anchored,2,0.0,0.0,1.9,7.6,7.8339006886735545,0.9582056764038254,0.9999999774084112,0.9509125434027779,True
E3_mcherry,6,corr0.3,A_cli,anchored,3,0.0,0.0,-3.0,-6.9,7.523961722390672,0.9658113639273328,0.9999999855756073,0.9489990234375001,True
E3_mcherry,6,corr0.3,A_cli,anchored,4,0.0,0.0,6.7,5.3,8.542833253669418,0.9658498643330939,0.9999999738994263,0.9384632703993057,True
E3_mcherry,6,corr0.3,A_cli,anchored,5,0.0,0.0,-7.1,-7.0,9.970456358662826,0.9526871644347714,0.9999999863203284,0.9279106987847222,True
E3_mcherry,6,corr0.3,A_cli,anchored,6,0.0,0.0,5.6,-1.6,5.824087911424414,0.9766176297793696,0.9999999602129082,0.9627430555555557,True
E3_mcherry,6,corr0.3,A_cli,anchored,7,0.0,0.0,-5.1,3.6,6.2425956140054435,0.9679806084014196,0.9999999555358774,0.955185546875,True
E3_mcherry,6,corr0.3,A_cli,anchored,8,0.0,0.0,0.3,-0.2,0.36055512754639896,0.9998171692587284,0.9999999452560255,0.9973974609374999,True
E3_mcherry,6,corr0.5,A_cli,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,6,corr0.5,A_cli,anchored,1,0.0,0.0,-3.0,1.7,3.448187929913334,0.9905388787545644,0.9999999365097836,0.9756591796875002,True
E3_mcherry,6,corr0.5,A_cli,anchored,2,0.0,0.0,1.9,7.6,7.8339006886735545,0.9582056764038254,0.9999999774084112,0.9509125434027779,True
E3_mcherry,6,corr0.5,A_cli,anchored,3,0.0,0.0,-3.0,-6.9,7.523961722390672,0.9658113639273328,0.9999999855756073,0.9489990234375001,True
E3_mcherry,6,corr0.5,A_cli,anchored,4,0.0,0.0,6.7,5.3,8.542833253669418,0.9658498643330939,0.9999999738994263,0.9384632703993057,True
E3_mcherry,6,corr0.5,A_cli,anchored,5,0.0,0.0,-7.1,-7.0,9.970456358662826,0.9526871644347714,0.9999999863203284,0.9279106987847222,True
E3_mcherry,6,corr0.5,A_cli,anchored,6,0.0,0.0,5.6,-1.6,5.824087911424414,0.9766176297793696,0.9999999602129082,0.9627430555555557,True
E3_mcherry,6,corr0.5,A_cli,anchored,7,0.0,0.0,-5.1,3.6,6.2425956140054435,0.9679806084014196,0.9999999555358774,0.955185546875,True
E3_mcherry,6,corr0.5,A_cli,anchored,8,0.0,0.0,0.3,-0.2,0.36055512754639896,0.9998171692587284,0.9999999452560255,0.9973974609374999,True
E3_mcherry,6,corr0.7,A_cli,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,6,corr0.7,A_cli,anchored,1,0.0,0.0,-3.0,1.7,3.448187929913334,0.9905388787545644,0.9999999365097836,0.9756591796875002,True
E3_mcherry,6,corr0.7,A_cli,anchored,2,0.0,0.0,1.9,7.6,7.8339006886735545,0.9582056764038254,0.9999999774084112,0.9509125434027779,True
E3_mcherry,6,corr0.7,A_cli,anchored,3,0.0,0.0,-3.0,-6.9,7.523961722390672,0.9658113639273328,0.9999999855756073,0.9489990234375001,True
E3_mcherry,6,corr0.7,A_cli,anchored,4,0.0,0.0,6.7,5.3,8.542833253669418,0.9658498643330939,0.9999999738994263,0.9384632703993057,True
E3_mcherry,6,corr0.7,A_cli,anchored,5,0.0,0.0,-7.1,-7.0,9.970456358662826,0.9526871644347714,0.9999999863203284,0.9279106987847222,True
E3_mcherry,6,corr0.7,A_cli,anchored,6,0.0,0.0,5.6,-1.6,5.824087911424414,0.9766176297793696,0.9999999602129082,0.9627430555555557,True
E3_mcherry,6,corr0.7,A_cli,anchored,7,0.0,0.0,-5.1,3.6,6.2425956140054435,0.9679806084014196,0.9999999555358774,0.955185546875,True
E3_mcherry,6,corr0.7,A_cli,anchored,8,0.0,0.0,0.3,-0.2,0.36055512754639896,0.9998171692587284,0.9999999452560255,0.9973974609374999,True
E3_mcherry,6,stride2,B_pilot,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,6,stride2,B_pilot,anchored,1,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,6,stride2,B_pilot,anchored,2,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,6,stride2,B_pilot,anchored,3,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,6,stride2,B_pilot,anchored,4,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,6,stride2,B_pilot,anchored,5,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,6,stride2,B_pilot,anchored,6,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,6,stride2,B_pilot,anchored,7,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,6,stride2,B_pilot,anchored,8,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,6,stride3,B_pilot,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,6,stride3,B_pilot,anchored,1,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,6,stride3,B_pilot,anchored,2,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,6,stride3,B_pilot,anchored,3,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,6,stride3,B_pilot,anchored,4,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,6,stride3,B_pilot,anchored,5,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,6,stride3,B_pilot,anchored,6,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,6,stride3,B_pilot,anchored,7,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,6,stride3,B_pilot,anchored,8,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,6,stride4,B_pilot,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,6,stride4,B_pilot,anchored,1,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,6,stride4,B_pilot,anchored,2,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,6,stride4,B_pilot,anchored,3,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,6,stride4,B_pilot,anchored,4,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,6,stride4,B_pilot,anchored,5,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,6,stride4,B_pilot,anchored,6,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,6,stride4,B_pilot,anchored,7,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,6,stride4,B_pilot,anchored,8,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
E3_mcherry,6,corr0.3,B_pilot,anchored,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,6,corr0.3,B_pilot,anchored,1,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,True
