well,condition,timepoint_day,registration_channel,estimated_y_shift,estimated_x_shift,pre_registration_correlation,post_registration_correlation,overlap_fraction,registration_error,qc_pass,qc_note,row,column,common_crop
H06,PLD3_TMEM106B_no_mCherry,16,488nm Binned,0.0,1296.3,0.013173250829365372,-0.005391968814361529,0.5480125523012553,0.9999999999999809,True,phase_cross_correlation_on_stable_channel,H,06,"{'y_start': 0, 'y_stop': 1840, 'x_start': 1297, 'x_stop': 1860}"
H06,PLD3_TMEM106B_no_mCherry,20,488nm Binned,0.0,1112.9,-0.0005866908006581263,-0.005050188166001141,0.6119595536959553,0.9999999999999735,True,phase_cross_correlation_on_stable_channel,H,06,"{'y_start': 0, 'y_stop': 1840, 'x_start': 1297, 'x_stop': 1860}"
H06,PLD3_TMEM106B_no_mCherry,25,488nm Binned,0.0,-969.6,0.010138451859803948,0.0038264774613023067,0.6619246861924687,0.9999999999999867,True,phase_cross_correlation_on_stable_channel,H,06,"{'y_start': 0, 'y_stop': 1840, 'x_start': 1297, 'x_stop': 1860}"
H06,PLD3_TMEM106B_no_mCherry,29,488nm Binned,0.0,-1007.6,0.006974539567416401,-0.0018446748031398284,0.6486750348675036,0.999999999999974,True,phase_cross_correlation_on_stable_channel,H,06,"{'y_start': 0, 'y_stop': 1840, 'x_start': 1297, 'x_stop': 1860}"
H06,PLD3_TMEM106B_no_mCherry,32,488nm Binned,-744.6,0.0,0.006277444010201304,0.004697091593472366,0.7403765690376569,0.9999999999999803,True,phase_cross_correlation_on_stable_channel,H,06,"{'y_start': 0, 'y_stop': 1840, 'x_start': 1297, 'x_stop': 1860}"
H06,PLD3_TMEM106B_no_mCherry,36,488nm Binned,0.0,-464.7,0.01119695237149162,0.0020444312812618326,0.8379707112970711,0.9999999999999897,True,phase_cross_correlation_on_stable_channel,H,06,"{'y_start': 0, 'y_stop': 1840, 'x_start': 1297, 'x_stop': 1860}"
H06,PLD3_TMEM106B_no_mCherry,39,488nm Binned,-1027.8,0.0,0.0016731369692324224,0.0008112202972519888,0.64163179916318,0.9999999999999837,True,phase_cross_correlation_on_stable_channel,H,06,"{'y_start': 0, 'y_stop': 1840, 'x_start': 1297, 'x_stop': 1860}"
G20,PLD3_only_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,G,20,"{'y_start': 23, 'y_stop': 1456, 'x_start': 104, 'x_stop': 2667}"
G20,PLD3_only_no_mCherry,12,488nm Binned,0.0,-200.2,0.014935261913174593,0.011881795037844959,0.9301952580195259,0.99999999999999,True,phase_cross_correlation_on_stable_channel,G,20,"{'y_start': 23, 'y_stop': 1456, 'x_start': 104, 'x_stop': 2667}"
G20,PLD3_only_no_mCherry,16,488nm Binned,-735.1,0.0,0.01090934960020227,0.006011128814485517,0.7436889818688982,0.9999999999999687,True,phase_cross_correlation_on_stable_channel,G,20,"{'y_start': 23, 'y_stop': 1456, 'x_start': 104, 'x_stop': 2667}"
G20,PLD3_only_no_mCherry,20,488nm Binned,22.8,0.0,0.013012349418720072,0.005104378949799944,0.9920502092050208,0.9999999999999405,True,phase_cross_correlation_on_stable_channel,G,20,"{'y_start': 23, 'y_stop': 1456, 'x_start': 104, 'x_stop': 2667}"
G20,PLD3_only_no_mCherry,25,488nm Binned,-1411.9,0.0,0.012823351957705585,0.014678065325003773,0.5077057182705718,0.9999999999999784,True,phase_cross_correlation_on_stable_channel,G,20,"{'y_start': 23, 'y_stop': 1456, 'x_start': 104, 'x_stop': 2667}"
G20,PLD3_only_no_mCherry,29,488nm Binned,0.0,2.1,0.008489881338640782,0.007782919227056375,0.9992677824267783,0.9999999999999462,True,phase_cross_correlation_on_stable_channel,G,20,"{'y_start': 23, 'y_stop': 1456, 'x_start': 104, 'x_stop': 2667}"
G20,PLD3_only_no_mCherry,32,488nm Binned,0.0,103.4,0.006883838698534992,0.005232213339525014,0.9639470013947001,0.999999999999981,True,phase_cross_correlation_on_stable_channel,G,20,"{'y_start': 23, 'y_stop': 1456, 'x_start': 104, 'x_stop': 2667}"
G20,PLD3_only_no_mCherry,36,488nm Binned,-881.9,0.0,0.002641983528327924,0.012969606990592627,0.6925034867503487,0.9999999999999881,True,phase_cross_correlation_on_stable_channel,G,20,"{'y_start': 23, 'y_stop': 1456, 'x_start': 104, 'x_stop': 2667}"
G20,PLD3_only_no_mCherry,39,488nm Binned,0.0,53.9,-0.0011264401431628863,0.0004819758640795477,0.9812064156206416,0.9999999999999847,True,phase_cross_correlation_on_stable_channel,G,20,"{'y_start': 23, 'y_stop': 1456, 'x_start': 104, 'x_stop': 2667}"
H05,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,05,"{'y_start': 76, 'y_stop': 2678, 'x_start': 1065, 'x_stop': 2372}"
H05,PLD3_TMEM106B_no_mCherry,12,488nm Binned,58.0,0.0,0.006964471255069925,0.0028108025340591743,0.9797768479776848,0.9999999999999879,True,phase_cross_correlation_on_stable_channel,H,05,"{'y_start': 76, 'y_stop': 2678, 'x_start': 1065, 'x_stop': 2372}"
H05,PLD3_TMEM106B_no_mCherry,16,488nm Binned,0.0,-2.2,0.01833030847427731,0.019720962963749956,0.9992329149232916,0.9999999999999837,True,phase_cross_correlation_on_stable_channel,H,05,"{'y_start': 76, 'y_stop': 2678, 'x_start': 1065, 'x_stop': 2372}"
H05,PLD3_TMEM106B_no_mCherry,20,488nm Binned,-173.2,0.0,0.002535080003522351,0.00692126580251585,0.9396094839609485,0.9999999999999915,True,phase_cross_correlation_on_stable_channel,H,05,"{'y_start': 76, 'y_stop': 2678, 'x_start': 1065, 'x_stop': 2372}"
H05,PLD3_TMEM106B_no_mCherry,25,488nm Binned,75.6,0.0,0.014481342174587871,0.11716347726091546,0.9736401673640167,0.99999999999998,True,phase_cross_correlation_on_stable_channel,H,05,"{'y_start': 76, 'y_stop': 2678, 'x_start': 1065, 'x_stop': 2372}"
H05,PLD3_TMEM106B_no_mCherry,29,488nm Binned,-97.6,0.0,0.011280716205410933,0.0016813270824170556,0.9659693165969316,0.999999999999973,True,phase_cross_correlation_on_stable_channel,H,05,"{'y_start': 76, 'y_stop': 2678, 'x_start': 1065, 'x_stop': 2372}"
H05,PLD3_TMEM106B_no_mCherry,32,488nm Binned,0.0,-495.6,0.010281366755024161,0.0034762831523196427,0.8271966527196652,0.9999999999999929,True,phase_cross_correlation_on_stable_channel,H,05,"{'y_start': 76, 'y_stop': 2678, 'x_start': 1065, 'x_stop': 2372}"
H05,PLD3_TMEM106B_no_mCherry,36,488nm Binned,0.0,1064.4,0.0022324563779328346,0.011530283122278925,0.6288702928870292,0.9999999999999795,True,phase_cross_correlation_on_stable_channel,H,05,"{'y_start': 76, 'y_stop': 2678, 'x_start': 1065, 'x_stop': 2372}"
H05,PLD3_TMEM106B_no_mCherry,39,488nm Binned,-189.6,0.0,-0.0024814805142107355,0.006442462892563087,0.9338912133891214,0.9999999999999877,True,phase_cross_correlation_on_stable_channel,H,05,"{'y_start': 76, 'y_stop': 2678, 'x_start': 1065, 'x_stop': 2372}"
H08,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,08,"{'y_start': 848, 'y_stop': 1677, 'x_start': 0, 'x_stop': 1835}"
H08,PLD3_TMEM106B_no_mCherry,12,488nm Binned,-1190.4,0.0,0.005793258274019516,0.0074605184775813,0.5849372384937238,0.9999999999999866,True,phase_cross_correlation_on_stable_channel,H,08,"{'y_start': 848, 'y_stop': 1677, 'x_start': 0, 'x_stop': 1835}"
H08,PLD3_TMEM106B_no_mCherry,16,488nm Binned,0.0,-978.3,0.016127224286374,-0.0025371775864994808,0.6588912133891214,0.9999999999999934,True,phase_cross_correlation_on_stable_channel,H,08,"{'y_start': 848, 'y_stop': 1677, 'x_start': 0, 'x_stop': 1835}"
H08,PLD3_TMEM106B_no_mCherry,20,488nm Binned,42.1,0.0,-0.004858175429659318,0.0015998848833852796,0.9853207810320781,0.9999999999999871,True,phase_cross_correlation_on_stable_channel,H,08,"{'y_start': 848, 'y_stop': 1677, 'x_start': 0, 'x_stop': 1835}"
H08,PLD3_TMEM106B_no_mCherry,25,488nm Binned,65.8,0.0,0.0023218168553080826,0.07141586551733864,0.9770571827057182,0.9999999999999876,True,phase_cross_correlation_on_stable_channel,H,08,"{'y_start': 848, 'y_stop': 1677, 'x_start': 0, 'x_stop': 1835}"
H08,PLD3_TMEM106B_no_mCherry,29,488nm Binned,0.0,-951.5,0.013869825118365682,-0.0013644820911633234,0.6682357043235704,0.9999999999999897,True,phase_cross_correlation_on_stable_channel,H,08,"{'y_start': 848, 'y_stop': 1677, 'x_start': 0, 'x_stop': 1835}"
H08,PLD3_TMEM106B_no_mCherry,32,488nm Binned,0.0,-1032.9,0.004413740344175647,0.0019572439794917746,0.6398535564853556,0.999999999999993,True,phase_cross_correlation_on_stable_channel,H,08,"{'y_start': 848, 'y_stop': 1677, 'x_start': 0, 'x_stop': 1835}"
H08,PLD3_TMEM106B_no_mCherry,36,488nm Binned,108.9,0.0,0.001912400380074876,-0.0024958079849276456,0.9620292887029288,0.999999999999981,True,phase_cross_correlation_on_stable_channel,H,08,"{'y_start': 848, 'y_stop': 1677, 'x_start': 0, 'x_stop': 1835}"
H08,PLD3_TMEM106B_no_mCherry,39,488nm Binned,847.5,0.0,-0.0035458915039593237,0.018693925995708353,0.7044979079497908,0.999999999999983,True,phase_cross_correlation_on_stable_channel,H,08,"{'y_start': 848, 'y_stop': 1677, 'x_start': 0, 'x_stop': 1835}"
H07,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,07,"{'y_start': 357, 'y_stop': 2834, 'x_start': 1023, 'x_stop': 2391}"
H07,PLD3_TMEM106B_no_mCherry,12,488nm Binned,-34.0,0.0,0.0008234715414053257,0.0034004482888817227,0.9881450488145049,0.9999999999999892,True,phase_cross_correlation_on_stable_channel,H,07,"{'y_start': 357, 'y_stop': 2834, 'x_start': 1023, 'x_stop': 2391}"
H07,PLD3_TMEM106B_no_mCherry,16,488nm Binned,203.8,0.0,0.015695098822968937,0.006336159870117833,0.9289400278940028,0.9999999999999831,True,phase_cross_correlation_on_stable_channel,H,07,"{'y_start': 357, 'y_stop': 2834, 'x_start': 1023, 'x_stop': 2391}"
H07,PLD3_TMEM106B_no_mCherry,20,488nm Binned,0.0,1022.4,0.0008230288837763829,0.004436775288894997,0.6435146443514644,0.9999999999999906,True,phase_cross_correlation_on_stable_channel,H,07,"{'y_start': 357, 'y_stop': 2834, 'x_start': 1023, 'x_stop': 2391}"
H07,PLD3_TMEM106B_no_mCherry,25,488nm Binned,0.0,-424.9,0.021268816988521757,0.007758778694991522,0.8518479776847977,0.9999999999999886,True,phase_cross_correlation_on_stable_channel,H,07,"{'y_start': 357, 'y_stop': 2834, 'x_start': 1023, 'x_stop': 2391}"
H07,PLD3_TMEM106B_no_mCherry,29,488nm Binned,0.0,0.0,0.014027386169128759,0.014027386169128759,1.0,0.9999999999999651,True,phase_cross_correlation_on_stable_channel,H,07,"{'y_start': 357, 'y_stop': 2834, 'x_start': 1023, 'x_stop': 2391}"
H07,PLD3_TMEM106B_no_mCherry,32,488nm Binned,0.0,-234.9,-0.0004102591701319137,0.0036864410733593134,0.9180962343096234,0.9999999999999846,True,phase_cross_correlation_on_stable_channel,H,07,"{'y_start': 357, 'y_stop': 2834, 'x_start': 1023, 'x_stop': 2391}"
H07,PLD3_TMEM106B_no_mCherry,36,488nm Binned,0.0,-476.9,-0.0038716631238140506,0.004835076784629389,0.8337168758716875,0.9999999999999858,True,phase_cross_correlation_on_stable_channel,H,07,"{'y_start': 357, 'y_stop': 2834, 'x_start': 1023, 'x_stop': 2391}"
H07,PLD3_TMEM106B_no_mCherry,39,488nm Binned,356.7,0.0,0.0028682238501075256,-0.0046849189093819835,0.8756276150627615,0.9999999999999906,True,phase_cross_correlation_on_stable_channel,H,07,"{'y_start': 357, 'y_stop': 2834, 'x_start': 1023, 'x_stop': 2391}"
H09,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,09,"{'y_start': 1335, 'y_stop': 2851, 'x_start': 1275, 'x_stop': 1439}"
H09,PLD3_TMEM106B_no_mCherry,12,488nm Binned,288.0,0.0,-0.0009759337060211287,-0.00656448807814666,0.899581589958159,0.9999999999999838,True,phase_cross_correlation_on_stable_channel,H,09,"{'y_start': 1335, 'y_stop': 2851, 'x_start': 1275, 'x_stop': 1439}"
H09,PLD3_TMEM106B_no_mCherry,16,488nm Binned,282.8,0.0,0.01855847873300994,-0.0024061449452540086,0.90139470013947,0.9999999999999905,True,phase_cross_correlation_on_stable_channel,H,09,"{'y_start': 1335, 'y_stop': 2851, 'x_start': 1275, 'x_stop': 1439}"
H09,PLD3_TMEM106B_no_mCherry,20,488nm Binned,732.2,0.0,0.004026501879368418,0.009887579377827771,0.744700139470014,0.9999999999999841,True,phase_cross_correlation_on_stable_channel,H,09,"{'y_start': 1335, 'y_stop': 2851, 'x_start': 1275, 'x_stop': 1439}"
H09,PLD3_TMEM106B_no_mCherry,25,488nm Binned,0.0,1274.9,0.0019296726918994762,-0.0068892639763725805,0.5554741980474198,0.9999999999999917,True,phase_cross_correlation_on_stable_channel,H,09,"{'y_start': 1335, 'y_stop': 2851, 'x_start': 1275, 'x_stop': 1439}"
H09,PLD3_TMEM106B_no_mCherry,29,488nm Binned,0.0,-1190.5,0.005879255687974368,0.006804444110325115,0.5849023709902371,0.9999999999999859,True,phase_cross_correlation_on_stable_channel,H,09,"{'y_start': 1335, 'y_stop': 2851, 'x_start': 1275, 'x_stop': 1439}"
H09,PLD3_TMEM106B_no_mCherry,32,488nm Binned,-16.8,0.0,-0.0005007807447587484,-0.00017960338548169417,0.9941422594142258,0.9999999999999878,True,phase_cross_correlation_on_stable_channel,H,09,"{'y_start': 1335, 'y_stop': 2851, 'x_start': 1275, 'x_stop': 1439}"
H09,PLD3_TMEM106B_no_mCherry,36,488nm Binned,0.0,-1428.1,-0.0004295897174609083,0.001724144039800116,0.5020571827057183,0.9999999999999951,True,phase_cross_correlation_on_stable_channel,H,09,"{'y_start': 1335, 'y_stop': 2851, 'x_start': 1275, 'x_stop': 1439}"
H09,PLD3_TMEM106B_no_mCherry,39,488nm Binned,1334.7,0.0,0.0074770150525787,-0.008792913566602,0.534623430962343,0.9999999999999926,True,phase_cross_correlation_on_stable_channel,H,09,"{'y_start': 1335, 'y_stop': 2851, 'x_start': 1275, 'x_stop': 1439}"
H10,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,10,"{'y_start': 1342, 'y_stop': 2410, 'x_start': 0, 'x_stop': 2868}"
H10,PLD3_TMEM106B_no_mCherry,12,488nm Binned,-424.3,0.0,0.012277625210380097,0.0003553186290827518,0.8520571827057182,0.9999999999999775,True,phase_cross_correlation_on_stable_channel,H,10,"{'y_start': 1342, 'y_stop': 2410, 'x_start': 0, 'x_stop': 2868}"
H10,PLD3_TMEM106B_no_mCherry,16,488nm Binned,206.0,0.0,0.00509813526063655,-0.0011057109364350898,0.9281729428172942,0.9999999999999897,True,phase_cross_correlation_on_stable_channel,H,10,"{'y_start': 1342, 'y_stop': 2410, 'x_start': 0, 'x_stop': 2868}"
H10,PLD3_TMEM106B_no_mCherry,20,488nm Binned,-457.7,0.0,0.01208321737761664,0.0100087932680517,0.8404114365411437,0.9999999999999825,True,phase_cross_correlation_on_stable_channel,H,10,"{'y_start': 1342, 'y_stop': 2410, 'x_start': 0, 'x_stop': 2868}"
H10,PLD3_TMEM106B_no_mCherry,25,488nm Binned,89.1,0.0,0.005896742575559138,0.09917764139168056,0.9689330543933055,0.9999999999999892,True,phase_cross_correlation_on_stable_channel,H,10,"{'y_start': 1342, 'y_stop': 2410, 'x_start': 0, 'x_stop': 2868}"
H10,PLD3_TMEM106B_no_mCherry,29,488nm Binned,-224.5,0.0,0.011734456358336184,0.003740176659231882,0.9217224546722455,0.9999999999999807,True,phase_cross_correlation_on_stable_channel,H,10,"{'y_start': 1342, 'y_stop': 2410, 'x_start': 0, 'x_stop': 2868}"
H10,PLD3_TMEM106B_no_mCherry,32,488nm Binned,-344.1,0.0,0.0009520738934367951,0.008191288099590643,0.880020920502092,0.9999999999999829,True,phase_cross_correlation_on_stable_channel,H,10,"{'y_start': 1342, 'y_stop': 2410, 'x_start': 0, 'x_stop': 2868}"
H10,PLD3_TMEM106B_no_mCherry,36,488nm Binned,-336.8,0.0,0.00850772951020417,0.009338151897279514,0.8825662482566248,0.9999999999999847,True,phase_cross_correlation_on_stable_channel,H,10,"{'y_start': 1342, 'y_stop': 2410, 'x_start': 0, 'x_stop': 2868}"
H10,PLD3_TMEM106B_no_mCherry,39,488nm Binned,1341.2,0.0,0.00821326658926314,-0.004652072530324077,0.5323570432357042,0.9999999999999862,True,phase_cross_correlation_on_stable_channel,H,10,"{'y_start': 1342, 'y_stop': 2410, 'x_start': 0, 'x_stop': 2868}"
H11,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,11,"{'y_start': 0, 'y_stop': 2868, 'x_start': 587, 'x_stop': 1970}"
H11,PLD3_TMEM106B_no_mCherry,12,488nm Binned,0.0,-165.0,0.001634840147366371,-0.006724862302296201,0.9424686192468619,0.9999999999999882,True,phase_cross_correlation_on_stable_channel,H,11,"{'y_start': 0, 'y_stop': 2868, 'x_start': 587, 'x_stop': 1970}"
H11,PLD3_TMEM106B_no_mCherry,16,488nm Binned,0.0,0.1,0.0038410546331601437,0.003896474618822683,0.9999651324965133,0.9999999999999962,True,phase_cross_correlation_on_stable_channel,H,11,"{'y_start': 0, 'y_stop': 2868, 'x_start': 587, 'x_stop': 1970}"
H11,PLD3_TMEM106B_no_mCherry,20,488nm Binned,0.0,-274.0,-0.004006938000885857,-0.005186753162323073,0.904463040446304,0.9999999999999871,True,phase_cross_correlation_on_stable_channel,H,11,"{'y_start': 0, 'y_stop': 2868, 'x_start': 587, 'x_stop': 1970}"
H11,PLD3_TMEM106B_no_mCherry,25,488nm Binned,0.0,406.0,0.0019151642700979473,-0.0022819200709470193,0.8584379358437936,0.999999999999987,True,phase_cross_correlation_on_stable_channel,H,11,"{'y_start': 0, 'y_stop': 2868, 'x_start': 587, 'x_stop': 1970}"
H11,PLD3_TMEM106B_no_mCherry,29,488nm Binned,0.0,-384.2,0.007256359555457828,-0.004777570639787569,0.8660390516039052,0.9999999999999919,True,phase_cross_correlation_on_stable_channel,H,11,"{'y_start': 0, 'y_stop': 2868, 'x_start': 587, 'x_stop': 1970}"
H11,PLD3_TMEM106B_no_mCherry,32,488nm Binned,0.0,-897.2,0.0008351438539152676,-0.0012816307430975145,0.6871687587168758,0.9999999999999911,True,phase_cross_correlation_on_stable_channel,H,11,"{'y_start': 0, 'y_stop': 2868, 'x_start': 587, 'x_stop': 1970}"
H11,PLD3_TMEM106B_no_mCherry,36,488nm Binned,0.0,586.6,0.00012875378483916206,-0.003503151867943705,0.7954672245467225,0.9999999999999901,True,phase_cross_correlation_on_stable_channel,H,11,"{'y_start': 0, 'y_stop': 2868, 'x_start': 587, 'x_stop': 1970}"
H11,PLD3_TMEM106B_no_mCherry,39,488nm Binned,0.0,200.5,0.0037490264414134266,-0.002368366880604387,0.9300906555090656,0.9999999999999889,True,phase_cross_correlation_on_stable_channel,H,11,"{'y_start': 0, 'y_stop': 2868, 'x_start': 587, 'x_stop': 1970}"
H12,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,12,"{'y_start': 680, 'y_stop': 2868, 'x_start': 350, 'x_stop': 1718}"
H12,PLD3_TMEM106B_no_mCherry,12,488nm Binned,0.0,350.0,0.00227474786093185,-0.0003737540234884589,0.8779637377963738,0.9999999999999968,True,phase_cross_correlation_on_stable_channel,H,12,"{'y_start': 680, 'y_stop': 2868, 'x_start': 350, 'x_stop': 1718}"
H12,PLD3_TMEM106B_no_mCherry,16,488nm Binned,0.0,-1149.1,0.011345614416867603,-0.004763052215086965,0.5993375174337517,0.9999999999999848,True,phase_cross_correlation_on_stable_channel,H,12,"{'y_start': 680, 'y_stop': 2868, 'x_start': 350, 'x_stop': 1718}"
H12,PLD3_TMEM106B_no_mCherry,20,488nm Binned,0.0,-292.5,0.005704147673019342,-0.0037547592906660705,0.8980125523012552,0.9999999999999916,True,phase_cross_correlation_on_stable_channel,H,12,"{'y_start': 680, 'y_stop': 2868, 'x_start': 350, 'x_stop': 1718}"
H12,PLD3_TMEM106B_no_mCherry,25,488nm Binned,0.0,27.1,0.01101785167978913,0.010669968425689798,0.9905509065550907,0.9999999999999946,True,phase_cross_correlation_on_stable_channel,H,12,"{'y_start': 680, 'y_stop': 2868, 'x_start': 350, 'x_stop': 1718}"
H12,PLD3_TMEM106B_no_mCherry,29,488nm Binned,0.0,17.2,0.013219133963398206,0.010460217783721418,0.994002789400279,0.9999999999999921,True,phase_cross_correlation_on_stable_channel,H,12,"{'y_start': 680, 'y_stop': 2868, 'x_start': 350, 'x_stop': 1718}"
H12,PLD3_TMEM106B_no_mCherry,32,488nm Binned,0.0,274.2,-0.0023759492453864555,0.0034978811685321284,0.9043933054393306,0.9999999999999896,True,phase_cross_correlation_on_stable_channel,H,12,"{'y_start': 680, 'y_stop': 2868, 'x_start': 350, 'x_stop': 1718}"
H12,PLD3_TMEM106B_no_mCherry,36,488nm Binned,0.0,-1108.5,0.004982462718523531,-0.005277029502077502,0.6134937238493724,0.9999999999999902,True,phase_cross_correlation_on_stable_channel,H,12,"{'y_start': 680, 'y_stop': 2868, 'x_start': 350, 'x_stop': 1718}"
H12,PLD3_TMEM106B_no_mCherry,39,488nm Binned,680.0,0.0,0.0029090502030192852,0.014175917312418561,0.7629009762900977,0.9999999999999946,True,phase_cross_correlation_on_stable_channel,H,12,"{'y_start': 680, 'y_stop': 2868, 'x_start': 350, 'x_stop': 1718}"
H13,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,13,"{'y_start': 692, 'y_stop': 2355, 'x_start': 584, 'x_stop': 1794}"
H13,PLD3_TMEM106B_no_mCherry,12,488nm Binned,0.0,0.0,0.00313276047087654,0.00313276047087654,1.0,0.9999999999999875,True,phase_cross_correlation_on_stable_channel,H,13,"{'y_start': 692, 'y_stop': 2355, 'x_start': 584, 'x_stop': 1794}"
H13,PLD3_TMEM106B_no_mCherry,16,488nm Binned,0.0,159.1,0.0003696049481691825,0.003838863056209964,0.9445258019525802,0.9999999999999902,True,phase_cross_correlation_on_stable_channel,H,13,"{'y_start': 692, 'y_stop': 2355, 'x_start': 584, 'x_stop': 1794}"
H13,PLD3_TMEM106B_no_mCherry,20,488nm Binned,495.9,0.0,0.004094843022518588,0.0032209603987068754,0.827092050209205,0.9999999999999698,True,phase_cross_correlation_on_stable_channel,H,13,"{'y_start': 692, 'y_stop': 2355, 'x_start': 584, 'x_stop': 1794}"
H13,PLD3_TMEM106B_no_mCherry,25,488nm Binned,-512.6,0.0,0.006424872135533436,0.003542935964702793,0.8212691771269177,0.9999999999999735,True,phase_cross_correlation_on_stable_channel,H,13,"{'y_start': 692, 'y_stop': 2355, 'x_start': 584, 'x_stop': 1794}"
H13,PLD3_TMEM106B_no_mCherry,29,488nm Binned,0.0,528.0,0.015520897972859892,0.0037446129763902096,0.8158995815899581,0.9999999999999869,True,phase_cross_correlation_on_stable_channel,H,13,"{'y_start': 692, 'y_stop': 2355, 'x_start': 584, 'x_stop': 1794}"
H13,PLD3_TMEM106B_no_mCherry,32,488nm Binned,0.0,583.3,0.00401389735502008,0.011023049405713492,0.7966178521617852,0.9999999999999841,True,phase_cross_correlation_on_stable_channel,H,13,"{'y_start': 692, 'y_stop': 2355, 'x_start': 584, 'x_stop': 1794}"
H13,PLD3_TMEM106B_no_mCherry,36,488nm Binned,691.7,0.0,0.004817259422380884,-0.0014887402576389537,0.7588214783821479,0.9999999999999687,True,phase_cross_correlation_on_stable_channel,H,13,"{'y_start': 692, 'y_stop': 2355, 'x_start': 584, 'x_stop': 1794}"
H13,PLD3_TMEM106B_no_mCherry,39,488nm Binned,0.0,-1073.5,0.0019434861928449348,-0.010201864826150953,0.625697350069735,0.9999999999999923,True,phase_cross_correlation_on_stable_channel,H,13,"{'y_start': 692, 'y_stop': 2355, 'x_start': 584, 'x_stop': 1794}"
H14,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,14,"{'y_start': 627, 'y_stop': 2091, 'x_start': 840, 'x_stop': 1662}"
H14,PLD3_TMEM106B_no_mCherry,12,488nm Binned,626.7,0.0,0.011246954844011744,-0.00821325361481659,0.7814853556485356,0.9999999999999697,True,phase_cross_correlation_on_stable_channel,H,14,"{'y_start': 627, 'y_stop': 2091, 'x_start': 840, 'x_stop': 1662}"
H14,PLD3_TMEM106B_no_mCherry,16,488nm Binned,0.0,775.6,0.013798749824864988,0.001535115959626132,0.7295676429567644,0.9999999999999777,True,phase_cross_correlation_on_stable_channel,H,14,"{'y_start': 627, 'y_stop': 2091, 'x_start': 840, 'x_stop': 1662}"
H14,PLD3_TMEM106B_no_mCherry,20,488nm Binned,0.0,-519.7,0.0033002212600178474,0.0064782159371391404,0.8187935843793585,0.999999999999974,True,phase_cross_correlation_on_stable_channel,H,14,"{'y_start': 627, 'y_stop': 2091, 'x_start': 840, 'x_stop': 1662}"
H14,PLD3_TMEM106B_no_mCherry,25,488nm Binned,352.9,0.0,0.005253754118725463,0.0019562704900482905,0.876952580195258,0.9999999999999696,True,phase_cross_correlation_on_stable_channel,H,14,"{'y_start': 627, 'y_stop': 2091, 'x_start': 840, 'x_stop': 1662}"
H14,PLD3_TMEM106B_no_mCherry,29,488nm Binned,0.0,-1205.4,0.007453635948535609,-0.003924543468794914,0.5797071129707113,0.9999999999999805,True,phase_cross_correlation_on_stable_channel,H,14,"{'y_start': 627, 'y_stop': 2091, 'x_start': 840, 'x_stop': 1662}"
H14,PLD3_TMEM106B_no_mCherry,32,488nm Binned,-601.0,0.0,0.0173705436586042,0.014057656986333596,0.7904463040446305,0.9999999999999843,True,phase_cross_correlation_on_stable_channel,H,14,"{'y_start': 627, 'y_stop': 2091, 'x_start': 840, 'x_stop': 1662}"
H14,PLD3_TMEM106B_no_mCherry,36,488nm Binned,-776.3,0.0,0.006362794285563314,0.021097889993896578,0.729323570432357,0.9999999999999862,True,phase_cross_correlation_on_stable_channel,H,14,"{'y_start': 627, 'y_stop': 2091, 'x_start': 840, 'x_stop': 1662}"
H14,PLD3_TMEM106B_no_mCherry,39,488nm Binned,0.0,840.0,0.006777852605003673,0.00852437518636824,0.7071129707112971,0.9999999999999912,True,phase_cross_correlation_on_stable_channel,H,14,"{'y_start': 627, 'y_stop': 2091, 'x_start': 840, 'x_stop': 1662}"
H15,PLD3_TMEM106B_no_mCherry,8,488nm Binned,0.0,0.0,1.0,1.0,1.0,0.0,True,reference_timepoint,H,15,"{'y_start': 1185, 'y_stop': 2723, 'x_start': 43, 'x_stop': 1710}"
H15,PLD3_TMEM106B_no_mCherry,12,488nm Binned,0.0,-56.8,0.004012247049897349,-0.003190461803581089,0.9801952580195258,0.9999999999999827,True,phase_cross_correlation_on_stable_channel,H,15,"{'y_start': 1185, 'y_stop': 2723, 'x_start': 43, 'x_stop': 1710}"
